EstablishmentID,InspectionDate,InspectionID,EstTypeDesc,premise_name,premise_adr1_num,premise_adr1_street,premise_city,premise_state,premise_zip,InspectionType,score,InspTypeSpecificViolID,ViolationDesc,critical_yn,Insp_Viol_Comments,rpt_area_id,ObjectId
114033,2022/11/01 04:00:00+00,1713864,FOOD SERVICE,TOWNEPLACE SUITES,801,W JEFFERSON ST,LOUISVILLE,KY,40202,REGULAR,89,13,"FOOD IN GOOD CONDITION, SAFE, AND UNADULTERATED",Yes,"Expired Grade A dairy (Discarded).  - Milk (exp 10/23, 10/26) in the reach-in cooler   - Yogurt (exp 10/20)",605,3401
113850,2022/11/01 04:00:00+00,1713867,FOOD SERVICE,JUMBO BUFFET,2731,S HURSTBOURNE PKWY,LOUISVILLE,KY,40299,REGULAR,83,44,"In-use utensils, properly stored",No,In-use food dispensing utensils not properly stored.  ,605,3402
113850,2022/11/01 04:00:00+00,1713867,FOOD SERVICE,JUMBO BUFFET,2731,S HURSTBOURNE PKWY,LOUISVILLE,KY,40299,REGULAR,83,21,PROPER COLD HOLDING TEMPERATURES,Yes,TCS food not maintained at 5°C (41°F) or below.  - TCS food holding at 54-56 degrees F at the grill   - Eggs and cut cabbage (Discarded). ,605,3403
113850,2022/11/01 04:00:00+00,1713867,FOOD SERVICE,JUMBO BUFFET,2731,S HURSTBOURNE PKWY,LOUISVILLE,KY,40299,REGULAR,83,41,Wiping cloths:  properly used and stored,No,Wiping clothes not stored in sanitizing solution. ,605,3404
113850,2022/11/01 04:00:00+00,1713867,FOOD SERVICE,JUMBO BUFFET,2731,S HURSTBOURNE PKWY,LOUISVILLE,KY,40299,REGULAR,83,10,Adequate hand washing facilities supplied and accessible,No,Soap and paper towel not provided at hand sink (Corrected). ,605,3405
113850,2022/11/01 04:00:00+00,1713867,FOOD SERVICE,JUMBO BUFFET,2731,S HURSTBOURNE PKWY,LOUISVILLE,KY,40299,REGULAR,83,36,Approved thawing methods used,No,Improper thawing method being used for TCS food.,605,3406
113850,2022/11/01 04:00:00+00,1713867,FOOD SERVICE,JUMBO BUFFET,2731,S HURSTBOURNE PKWY,LOUISVILLE,KY,40299,REGULAR,83,56,"Physical facilities installed, maintained and clean",No,Outer openings not protected against entry of pests.  Floors in disrepair.,605,3407
113850,2022/11/01 04:00:00+00,1713867,FOOD SERVICE,JUMBO BUFFET,2731,S HURSTBOURNE PKWY,LOUISVILLE,KY,40299,REGULAR,83,57,Adequate ventilation and lighting,No,Light fixture not shielded as required.,605,3408
113850,2022/11/01 04:00:00+00,1713867,FOOD SERVICE,JUMBO BUFFET,2731,S HURSTBOURNE PKWY,LOUISVILLE,KY,40299,REGULAR,83,25,PROPER DATE MARKING AND DISPOSITION,Yes,"Food not marked to indicate the date or day by which the food shall be consumed, sold or discarded.",605,3409
113850,2022/11/01 04:00:00+00,1713867,FOOD SERVICE,JUMBO BUFFET,2731,S HURSTBOURNE PKWY,LOUISVILLE,KY,40299,REGULAR,83,38,"Food properly labeled; original container",No,Containers not properly labeled.,605,3410
113850,2022/11/01 04:00:00+00,1713867,FOOD SERVICE,JUMBO BUFFET,2731,S HURSTBOURNE PKWY,LOUISVILLE,KY,40299,REGULAR,83,24,TIME AS A PUBLIC HEALTH CONTROL:  PROCEDURES AND RECORDS,Yes,Must have written records when using time as a public health control (sushi bar). ,605,3411
113850,2022/11/01 04:00:00+00,1713867,FOOD SERVICE,JUMBO BUFFET,2731,S HURSTBOURNE PKWY,LOUISVILLE,KY,40299,REGULAR,83,55,"Garbage/refuse properly disposed; facilities maintained",No,Garbage/refuse containers not covered as required.,605,3412
113850,2022/11/01 04:00:00+00,1713867,FOOD SERVICE,JUMBO BUFFET,2731,S HURSTBOURNE PKWY,LOUISVILLE,KY,40299,REGULAR,83,50,Nonfood-contact surfaces clean,No,Nonfood-contact surfaces have accumulation of soil.,605,3413
113850,2022/11/01 04:00:00+00,1713867,FOOD SERVICE,JUMBO BUFFET,2731,S HURSTBOURNE PKWY,LOUISVILLE,KY,40299,REGULAR,83,37,Thermometers provided and accurate,No,Lack of accurate thermometers in refrigeration unit storing TCS food.,605,3414
107181,2023/03/09 05:00:00+00,1740497,FOOD SERVICE,LA MORENA,8659,PRESTON HWY,LOUISVILLE,KY,40219,FOLLOWUP,92,53,SEWAGE AND WASTEWATER PROPERLY DISPOSED,Yes,Sewage and waste water not disposed of in an approved manner. (Leak at 3-compartment sink),605,3415
107181,2023/03/09 05:00:00+00,1740497,FOOD SERVICE,LA MORENA,8659,PRESTON HWY,LOUISVILLE,KY,40219,FOLLOWUP,92,25,PROPER DATE MARKING AND DISPOSITION,Yes,"Food not clearly marked to indicate the date or day by which the food shall be consumed, sold or discarded.",605,3416
107181,2023/03/09 05:00:00+00,1740497,FOOD SERVICE,LA MORENA,8659,PRESTON HWY,LOUISVILLE,KY,40219,FOLLOWUP,92,13,"FOOD IN GOOD CONDITION, SAFE, AND UNADULTERATED",Yes,"Unwholesome spoiled fruits, vegetables or other foods. (Sresa dated 3/2)",605,3417
84757,2022/11/03 04:00:00+00,1714614,FOOD SERVICE,MI CASITA ON 4TH,520,S 4TH ST,LOUISVILLE,KY,40202,REGULAR,85,21,PROPER COLD HOLDING TEMPERATURES,Yes,TCS food not maintained at 5°C (41°F) or below. (Discarded. Issued a quarantine order).  - Walk-in cooler holding at 57 degrees F  - Reach-in cooler holding at 51 degrees F,605,3418
84757,2022/11/03 04:00:00+00,1714614,FOOD SERVICE,MI CASITA ON 4TH,520,S 4TH ST,LOUISVILLE,KY,40202,REGULAR,85,29,"TOXIC SUBSTANCES PROPERLY IDENTIFIED, STORED, USED",Yes,The concentration of the chlorine sanitizer at above 200 ppm in the sanitizer buckets.,605,3419
84757,2022/11/03 04:00:00+00,1714614,FOOD SERVICE,MI CASITA ON 4TH,520,S 4TH ST,LOUISVILLE,KY,40202,REGULAR,85,53,SEWAGE AND WASTEWATER PROPERLY DISPOSED,Yes,Waste water not disposed of in an approved manner.  - Leak at the bottom of the hand wash sink at the bar,605,3420
84757,2022/11/03 04:00:00+00,1714614,FOOD SERVICE,MI CASITA ON 4TH,520,S 4TH ST,LOUISVILLE,KY,40202,REGULAR,85,25,PROPER DATE MARKING AND DISPOSITION,Yes,"Food not marked to indicate the date or day by which the food shall be consumed, sold or discarded (Walk-in cooler). ",605,3421
95275,2022/11/28 05:00:00+00,1719246,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,NEXT GENERATION CHILD DEVELOPMENT CENTER,1231,GILMORE LN,LOUISVILLE,KY,40213,REGULAR,94,13,"FOOD IN GOOD CONDITION, SAFE, AND UNADULTERATED",Yes,expired milk - discarded,605,3422
95275,2022/11/28 05:00:00+00,1719246,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,NEXT GENERATION CHILD DEVELOPMENT CENTER,1231,GILMORE LN,LOUISVILLE,KY,40213,REGULAR,94,58,"INSECTS, RODENTS AND ANIMALS NOT PRESENT",Yes,live insects in ktichen ,605,3423
34899,2022/11/29 05:00:00+00,1719605,FOOD SERVICE,BOB EVANS #51,9797,BLAIRWOOD RD,LOUISVILLE,KY,40222,REGULAR,85,6,"PROPER EATING, TASTING, DRINKING, OR TOBACCO USE",Yes,"Employees eating, drinking, or smoking in unauthorized area.",605,3424
34899,2022/11/29 05:00:00+00,1719605,FOOD SERVICE,BOB EVANS #51,9797,BLAIRWOOD RD,LOUISVILLE,KY,40222,REGULAR,85,21,PROPER COLD HOLDING TEMPERATURES,Yes,TCS food not maintained at 5°C (41°F) or below.  (discarded)    Raw eggs in the shell not maintained at 7°C (45°F) or below.  (discarded),605,3425
94642,2022/12/29 05:00:00+00,1726148,FOOD SERVICE,JOY LUCK ASIAN CUISINE,1285,BARDSTOWN RD,LOUISVILLE,KY,40204,REGULAR,83,6,"PROPER EATING, TASTING, DRINKING, OR TOBACCO USE",Yes,"Employees eating, drinking, or smoking in unauthorized area.",605,3426
94642,2022/12/29 05:00:00+00,1726148,FOOD SERVICE,JOY LUCK ASIAN CUISINE,1285,BARDSTOWN RD,LOUISVILLE,KY,40204,REGULAR,83,8,HANDS CLEAN AND PROPERLY WASHED,Yes,Hands not washed properly (Must turn off faucet with paper towel). ,605,3427
94642,2022/12/29 05:00:00+00,1726148,FOOD SERVICE,JOY LUCK ASIAN CUISINE,1285,BARDSTOWN RD,LOUISVILLE,KY,40204,REGULAR,83,10,Adequate hand washing facilities supplied and accessible,No,Individual disposable towels and/or hand drying device not provided at lavatory or hand sink (Bar hand sink).  Hand washing sink used for things other than hand washing (Items in sink).,605,3428
94642,2022/12/29 05:00:00+00,1726148,FOOD SERVICE,JOY LUCK ASIAN CUISINE,1285,BARDSTOWN RD,LOUISVILLE,KY,40204,REGULAR,83,15,Food separated and protected,No,Ready-to-eat food subject to contamination by raw animal product.  Raw animal foods not separated by type based on minimum cook temperatures.,605,3429
94642,2022/12/29 05:00:00+00,1726148,FOOD SERVICE,JOY LUCK ASIAN CUISINE,1285,BARDSTOWN RD,LOUISVILLE,KY,40204,REGULAR,83,18,FOOD-CONTACT SURFACES:  CLEANED AND SANITIZED,Yes,Sanitizing buckets not properly set up.   Food-contact surfaces not cleaned and sanitized (inside of ice machine). ,605,3430
94642,2022/12/29 05:00:00+00,1726148,FOOD SERVICE,JOY LUCK ASIAN CUISINE,1285,BARDSTOWN RD,LOUISVILLE,KY,40204,REGULAR,83,25,PROPER DATE MARKING AND DISPOSITION,Yes,"Food not clearly marked to indicate the date or day by which the food shall be consumed, sold or discarded.",605,3431
94642,2022/12/29 05:00:00+00,1726148,FOOD SERVICE,JOY LUCK ASIAN CUISINE,1285,BARDSTOWN RD,LOUISVILLE,KY,40204,REGULAR,83,38,"Food properly labeled; original container",No,Containers not properly labeled.,605,3432
94642,2022/12/29 05:00:00+00,1726148,FOOD SERVICE,JOY LUCK ASIAN CUISINE,1285,BARDSTOWN RD,LOUISVILLE,KY,40204,REGULAR,83,41,Wiping cloths:  properly used and stored,No,Cloths in use not stored in sanitizing solution.,605,3433
94642,2022/12/29 05:00:00+00,1726148,FOOD SERVICE,JOY LUCK ASIAN CUISINE,1285,BARDSTOWN RD,LOUISVILLE,KY,40204,REGULAR,83,51,"Hot and cold water available; adequate pressure; plumbing maintained",No,Plumbing not maintained in good repair (mop sink). ,605,3434
94642,2022/12/29 05:00:00+00,1726148,FOOD SERVICE,JOY LUCK ASIAN CUISINE,1285,BARDSTOWN RD,LOUISVILLE,KY,40204,REGULAR,83,56,"Physical facilities installed, maintained and clean",No,Employee clothing/possessions not stored properly.  Ceilings not clean.  Hood vents not clean. ,605,3435
89726,2022/06/08 04:00:00+00,1678036,FOOD SERVICE,MARTINI ITALIAN BISTRO,4021,SUMMIT PLAZA DR,LOUISVILLE,KY,40241,REGULAR,82,48,"Food and nonfood-contact surfaces cleanable, properly designed, constructed, and used",No,Equipment is not maintained in good repair or does not allow for proper adjustment. (Reach-in cooler door in disrepair) (Need new gasket for the door)  Condensation leak in mutiple units. ,605,3436
114125,2022/08/25 04:00:00+00,1696860,FOOD SERVICE,LA BODEGUITA DEL MEDIO,4801,OUTER LOOP STE FC2,LOUISVILLE,KY,40219,REGULAR,82,48,"Food and nonfood-contact surfaces cleanable, properly designed, constructed, and used",No,Equipment is not maintained in good repair or does not allow for proper adjustment. (Stagnant water inside of reach-in cooler.),605,3437
112527,2023/01/04 05:00:00+00,1726662,FOOD SERVICE,LEGEND CRAB,3020,BARDSTOWN RD,LOUISVILLE,KY,40205,REGULAR,82,41,Wiping cloths:  properly used and stored,No,Cloths in use not stored in sanitizing solution.,605,3438
114125,2022/08/25 04:00:00+00,1696860,FOOD SERVICE,LA BODEGUITA DEL MEDIO,4801,OUTER LOOP STE FC2,LOUISVILLE,KY,40219,REGULAR,82,44,"In-use utensils, properly stored",No,In use utensil stored in stagnant water at below 135 degrees F.,605,3439
92904,2022/06/23 04:00:00+00,1681794,FOOD SERVICE,DIXIE CHICKEN,3947,DIXIE HWY,LOUISVILLE,KY,40216,REGULAR,74,22,PROPER HOT HOLDING TEMPERATURES,Yes,TCS food not maintained at 57°C (135°F) or above. (chicken wings) *discarded,605,3440
112527,2023/01/04 05:00:00+00,1726662,FOOD SERVICE,LEGEND CRAB,3020,BARDSTOWN RD,LOUISVILLE,KY,40205,REGULAR,82,44,"In-use utensils, properly stored",No,In-use food dispensing utensils not properly stored (Keep ice scoop handle out of ice). ,605,3441
114125,2022/08/25 04:00:00+00,1696860,FOOD SERVICE,LA BODEGUITA DEL MEDIO,4801,OUTER LOOP STE FC2,LOUISVILLE,KY,40219,REGULAR,82,22,PROPER HOT HOLDING TEMPERATURES,Yes,TCS food not maintained at 57°C (135°F) or above. (Hot holding equipment for croquettes and various items holding internally at 124 degrees F.),605,3442
112527,2023/01/04 05:00:00+00,1726662,FOOD SERVICE,LEGEND CRAB,3020,BARDSTOWN RD,LOUISVILLE,KY,40205,REGULAR,82,45,"Utensil, equipment and linens:  properly stored, dried, handled",No,Dishes not properly air dried after sanitization.,605,3443
92904,2022/06/23 04:00:00+00,1681794,FOOD SERVICE,DIXIE CHICKEN,3947,DIXIE HWY,LOUISVILLE,KY,40216,REGULAR,74,37,Thermometers provided and accurate,No,Lack of accurate thermometers in all refrigeration/freezer units storing TCS food. *corrected,605,3444
114125,2022/08/25 04:00:00+00,1696860,FOOD SERVICE,LA BODEGUITA DEL MEDIO,4801,OUTER LOOP STE FC2,LOUISVILLE,KY,40219,REGULAR,82,8,HANDS CLEAN AND PROPERLY WASHED,Yes,Handling/slicing raw meat with rough/absorbant gloves without covering them with food grade gloves.,605,3445
112527,2023/01/04 05:00:00+00,1726662,FOOD SERVICE,LEGEND CRAB,3020,BARDSTOWN RD,LOUISVILLE,KY,40205,REGULAR,82,54,"Toilet facilities:  properly constructed, supplied, cleaned",No,Toilet facility unclean.,605,3446
112527,2023/01/04 05:00:00+00,1726662,FOOD SERVICE,LEGEND CRAB,3020,BARDSTOWN RD,LOUISVILLE,KY,40205,REGULAR,82,56,"Physical facilities installed, maintained and clean",No,Floors not clean (under stairs).   Employee clothing/possessions not stored properly.,605,3447
114130,2023/01/04 05:00:00+00,1726663,FOOD SERVICE,DARLINGS,1765,BARDSTOWN RD,LOUISVILLE,KY,40205,REGULAR,82,2,Certified food protection manager,No,No certified food manager present.,605,3448
114130,2023/01/04 05:00:00+00,1726663,FOOD SERVICE,DARLINGS,1765,BARDSTOWN RD,LOUISVILLE,KY,40205,REGULAR,82,10,Adequate hand washing facilities supplied and accessible,No,Individual disposable towels and/or hand drying device not provided at lavatory or hand sink.,605,3449
114130,2023/01/04 05:00:00+00,1726663,FOOD SERVICE,DARLINGS,1765,BARDSTOWN RD,LOUISVILLE,KY,40205,REGULAR,82,18,FOOD-CONTACT SURFACES:  CLEANED AND SANITIZED,Yes,Food-contact surfaces not cleaned and sanitized (soda nozzle guns have mildew buildup). ,605,3450
114130,2023/01/04 05:00:00+00,1726663,FOOD SERVICE,DARLINGS,1765,BARDSTOWN RD,LOUISVILLE,KY,40205,REGULAR,82,21,PROPER COLD HOLDING TEMPERATURES,Yes,TCS food not maintained at 5°C (41°F) or below (milk holding at 55 degrees-discarded).  Raw eggs in the shell not maintained at 7°C (45°F) or below (eggs holding at 55 degrees-discarded). ,605,3451
114130,2023/01/04 05:00:00+00,1726663,FOOD SERVICE,DARLINGS,1765,BARDSTOWN RD,LOUISVILLE,KY,40205,REGULAR,82,13,"FOOD IN GOOD CONDITION, SAFE, AND UNADULTERATED",Yes,Expired Grade A dairy (Grade A dairy expired on 12/25 & 12/26-discarded). ,605,3452
114130,2023/01/04 05:00:00+00,1726663,FOOD SERVICE,DARLINGS,1765,BARDSTOWN RD,LOUISVILLE,KY,40205,REGULAR,82,34,"Proper cooling methods used; adequate equipment for temperature control",No,Lack of properly maintained refrigeration unit for TCS food (holding at 52 degrees). ,605,3453
114130,2023/01/04 05:00:00+00,1726663,FOOD SERVICE,DARLINGS,1765,BARDSTOWN RD,LOUISVILLE,KY,40205,REGULAR,82,39,"Contamination prevented during food preparation, storage and display",No,"Food not stored at least 6 inches above the floor (container of lemons, limes, oranges). ",605,3454
114130,2023/01/04 05:00:00+00,1726663,FOOD SERVICE,DARLINGS,1765,BARDSTOWN RD,LOUISVILLE,KY,40205,REGULAR,82,41,Wiping cloths:  properly used and stored,No,Cloths in use not stored in sanitizing solution.,605,3455
114130,2023/01/04 05:00:00+00,1726663,FOOD SERVICE,DARLINGS,1765,BARDSTOWN RD,LOUISVILLE,KY,40205,REGULAR,82,44,"In-use utensils, properly stored",No,In-use food dispensing utensils not properly stored.,605,3456
114130,2023/01/04 05:00:00+00,1726663,FOOD SERVICE,DARLINGS,1765,BARDSTOWN RD,LOUISVILLE,KY,40205,REGULAR,82,48,"Food and nonfood-contact surfaces cleanable, properly designed, constructed, and used",No,Equipment is not maintained in good repair or does not allow for proper adjustment (gasket on fridge in disrepair). ,605,3457
114130,2023/01/04 05:00:00+00,1726663,FOOD SERVICE,DARLINGS,1765,BARDSTOWN RD,LOUISVILLE,KY,40205,REGULAR,82,49,"Ware washing facilities:  installed, maintained, used, test strips",No,No chemical test kit (need chlorine test strips for dish machine). ,605,3458
114130,2023/01/04 05:00:00+00,1726663,FOOD SERVICE,DARLINGS,1765,BARDSTOWN RD,LOUISVILLE,KY,40205,REGULAR,82,43,Posted:  Permit/Inspection/Hand washing,No,2023 permit not paid for or posted.,605,3459
100532,2022/10/24 04:00:00+00,1711761,FOOD SERVICE,GLEN OAKS COUNTRY CLUB,10601,WORTHINGTON LN,PROSPECT,KY,40059,REGULAR,86,13,"FOOD IN GOOD CONDITION, SAFE, AND UNADULTERATED",Yes,Food kept past expiration date (cut melon dated 10/13).  Item quarantined and voluntarily discarded.,605,3460
100532,2022/10/24 04:00:00+00,1711761,FOOD SERVICE,GLEN OAKS COUNTRY CLUB,10601,WORTHINGTON LN,PROSPECT,KY,40059,REGULAR,86,18,FOOD-CONTACT SURFACES:  CLEANED AND SANITIZED,Yes,The approved sanitizing solution for mechanical ware-washing is not at the proper concentration. Chlorine level must be 50-100 ppm for proper sanitization.  Issue corrected at time of inspection.,605,3461
89726,2022/06/08 04:00:00+00,1678036,FOOD SERVICE,MARTINI ITALIAN BISTRO,4021,SUMMIT PLAZA DR,LOUISVILLE,KY,40241,REGULAR,82,18,FOOD-CONTACT SURFACES:  CLEANED AND SANITIZED,Yes,Food-contact surfaces not cleaned and sanitized.  The approved sanitizing solution for manual/mechanical ware-washing is not at the proper concentration. (Bar dish machine)  Mutiple knives/utensils not clean. ,605,3462
100532,2022/10/24 04:00:00+00,1711761,FOOD SERVICE,GLEN OAKS COUNTRY CLUB,10601,WORTHINGTON LN,PROSPECT,KY,40059,REGULAR,86,29,"TOXIC SUBSTANCES PROPERLY IDENTIFIED, STORED, USED",Yes,Toxic chemicals not properly labeled - corrected.,605,3463
102177,2023/01/23 05:00:00+00,1730427,FOOD SERVICE,A CHAU RESTAURANT,5103,S 3RD ST,LOUISVILLE,KY,40214,REGULAR,92,52,"PLUMBING INSTALLED; PROPER BACKFLOW DEVICES",Yes,No hot water at hand sinks. ,605,3464
102177,2023/01/23 05:00:00+00,1730427,FOOD SERVICE,A CHAU RESTAURANT,5103,S 3RD ST,LOUISVILLE,KY,40214,REGULAR,92,25,PROPER DATE MARKING AND DISPOSITION,Yes,"Food not clearly marked to indicate the date or day by which the food shall be consumed, sold or discarded- must date all food in cooler units",605,3465
31337,2022/12/29 05:00:00+00,1726120,FOOD SERVICE (HOSPITAL / NURSING HOME,SIGNATURE HEALTHCARE OF EAST LOUISVILLE,2529,SIX MILE LN,LOUISVILLE,KY,40220,REGULAR,91,13,"FOOD IN GOOD CONDITION, SAFE, AND UNADULTERATED",Yes,"Expired Grade A dairy - Discarded.  - Cottage cheese (Exp 12/02, 12/24)  - Milk (Exp 12/11)    Canned food products observed that indicate swelling, leaking, rusting or severe dents- Removed from the shelves. ",605,3466
31337,2022/12/29 05:00:00+00,1726120,FOOD SERVICE (HOSPITAL / NURSING HOME,SIGNATURE HEALTHCARE OF EAST LOUISVILLE,2529,SIX MILE LN,LOUISVILLE,KY,40220,REGULAR,91,25,PROPER DATE MARKING AND DISPOSITION,Yes,"Food not clearly marked to indicate the date or day by which the food shall be consumed, sold or discarded.  - Chili meat (Walk-in cooler)  - Opened packaged of deli meat slices, Sauteed Vegetables (Reach-in unit)",605,3467
34814,2022/10/24 04:00:00+00,1711841,FOOD SERVICE,WAFFLE HOUSE #179,4320,BISHOP LN,LOUISVILLE,KY,40218,REGULAR,88,6,"PROPER EATING, TASTING, DRINKING, OR TOBACCO USE",Yes,"Employees eating, drinking, or smoking in unauthorized area.",605,3468
34814,2022/10/24 04:00:00+00,1711841,FOOD SERVICE,WAFFLE HOUSE #179,4320,BISHOP LN,LOUISVILLE,KY,40218,REGULAR,88,18,FOOD-CONTACT SURFACES:  CLEANED AND SANITIZED,Yes,The utensil (kitchenware/tableware) surface temperature on a hot water mechanical operation is less than 71°C (160°F).,605,3469
34814,2022/10/24 04:00:00+00,1711841,FOOD SERVICE,WAFFLE HOUSE #179,4320,BISHOP LN,LOUISVILLE,KY,40218,REGULAR,88,24,TIME AS A PUBLIC HEALTH CONTROL:  PROCEDURES AND RECORDS,Yes,Not following written procedures for using time as a public health control. (must label time used for eggs),605,3470
84839,2022/11/21 05:00:00+00,1718221,FOOD SERVICE,COMMUNITY TRANSITIONAL SERVICES,1407,W JEFFERSON ST,LOUISVILLE,KY,40203,REGULAR,87,21,PROPER COLD HOLDING TEMPERATURES,Yes,TCS food not maintained at 41F or below. (beans and unlabelled shredded meat 46-48F left on preptable)  ,605,3471
84839,2022/11/21 05:00:00+00,1718221,FOOD SERVICE,COMMUNITY TRANSITIONAL SERVICES,1407,W JEFFERSON ST,LOUISVILLE,KY,40203,REGULAR,87,22,PROPER HOT HOLDING TEMPERATURES,Yes,TCS food not maintained at 135F or above. (corn on stove 60-80F),605,3472
115814,2022/11/25 05:00:00+00,1719720,SELF-CONTAINED MOBILE FOOD UNITS,HERB'S & SMOKE BBQ,,MOBILE TRAILER 6040,LOUISVILLE,KY,40202,REGULAR,95,52,"PLUMBING INSTALLED; PROPER BACKFLOW DEVICES",Yes,The hot water generation/distribution system is not sufficient to meet peak hot water demands.,605,3473
99953,2023/01/19 05:00:00+00,1730047,FOOD SERVICE,KATMANDU KITCHEN & BAR,3825,BARDSTOWN RD,LOUISVILLE,KY,40218,REGULAR,90,6,"PROPER EATING, TASTING, DRINKING, OR TOBACCO USE",Yes,"Employees eating, drinking, or smoking in unauthorized area (corrected). ",605,3474
99953,2023/01/19 05:00:00+00,1730047,FOOD SERVICE,KATMANDU KITCHEN & BAR,3825,BARDSTOWN RD,LOUISVILLE,KY,40218,REGULAR,90,25,PROPER DATE MARKING AND DISPOSITION,Yes,"Food not clearly marked to indicate the date or day by which the food shall be consumed, sold or discarded.",605,3475
99953,2023/01/19 05:00:00+00,1730047,FOOD SERVICE,KATMANDU KITCHEN & BAR,3825,BARDSTOWN RD,LOUISVILLE,KY,40218,REGULAR,90,29,"TOXIC SUBSTANCES PROPERLY IDENTIFIED, STORED, USED",Yes,Chemicals not properly labeled.  Chemicaly not properly stored.,605,3476
67845,2023/02/03 05:00:00+00,1733313,FOOD SERVICE,CALIFORNIA PIZZA KITCHEN,7900,SHELBYVILLE RD,LOUISVILLE,KY,40222,REGULAR,94,21,PROPER COLD HOLDING TEMPERATURES,Yes,TCS food not maintained at 5°C (41°F) or below.,605,3477
92879,2022/11/08 05:00:00+00,1715478,FOOD SERVICE,NOWHERE BAR LOUISVILLE,1133,BARDSTOWN RD,LOUISVILLE,KY,40204,REGULAR,86,18,FOOD-CONTACT SURFACES:  CLEANED AND SANITIZED,Yes,"Food-contact surfaces not cleaned and sanitized (Dishwasher at 0 PPM).   Equipment, food-contact surfaces, utensils not cleaned at proper intervals (Mildew growing on inside of ice machine). ",605,3478
92879,2022/11/08 05:00:00+00,1715478,FOOD SERVICE,NOWHERE BAR LOUISVILLE,1133,BARDSTOWN RD,LOUISVILLE,KY,40204,REGULAR,86,52,"PLUMBING INSTALLED; PROPER BACKFLOW DEVICES",Yes,Back flow preventer not properly operating. ,605,3479
92879,2022/11/08 05:00:00+00,1715478,FOOD SERVICE,NOWHERE BAR LOUISVILLE,1133,BARDSTOWN RD,LOUISVILLE,KY,40204,REGULAR,86,13,"FOOD IN GOOD CONDITION, SAFE, AND UNADULTERATED",Yes,Expired Grade A dairy (milk expired 10/31/22 and Sour cream expired 11/6/22-all discarded). ,605,3480
34812,2022/10/24 04:00:00+00,1712107,FOOD SERVICE,ORIENTAL STAR,4212,BISHOP LN,LOUISVILLE,KY,40218,REGULAR,94,58,"INSECTS, RODENTS AND ANIMALS NOT PRESENT",Yes,Presence of insects.,605,3481
99951,2023/01/24 05:00:00+00,1730851,FOOD SERVICE,INDI'S RESTAURANT,3353,FERN VALLEY RD,LOUISVILLE,KY,40213,REGULAR,89,23,PROPER COOLING TIME AND TEMPERATURE,Yes,TCS food requiring refrigeration not rapidly cooled to an internal temperature of 5°C (41°F) or below. (Cooked corn holding internally at 84 degrees F after cooling for over 2 hours.) (discarded),605,3482
99951,2023/01/24 05:00:00+00,1730851,FOOD SERVICE,INDI'S RESTAURANT,3353,FERN VALLEY RD,LOUISVILLE,KY,40213,REGULAR,89,22,PROPER HOT HOLDING TEMPERATURES,Yes,TCS food not maintained at 57°C (135°F) or above. (Cooked chicken holding internally at 76 degrees F.) (Corrected),605,3483
99951,2023/01/24 05:00:00+00,1730851,FOOD SERVICE,INDI'S RESTAURANT,3353,FERN VALLEY RD,LOUISVILLE,KY,40213,REGULAR,89,25,PROPER DATE MARKING AND DISPOSITION,Yes,"Food not clearly marked to indicate the date or day by which the food shall be consumed, sold or discarded. (baked beans and cole slaw)",605,3484
106117,2022/05/12 04:00:00+00,1671957,FOOD SERVICE,BEEF O'BRADY'S,11324,PRESTON HWY,LOUISVILLE,KY,40229,REGULAR,94,21,PROPER COLD HOLDING TEMPERATURES,Yes,TCS food not maintained at 5°C (41°F) or below.  - Reach in units holding at 47-52 degrees F- Issued an quarantine order. ,605,3485
111723,2022/06/14 04:00:00+00,1679418,FOOD SERVICE,BANAADIR RESTAURANT,5600,S 3RD ST,LOUISVILLE,KY,40214,REGULAR,88,52,"PLUMBING INSTALLED; PROPER BACKFLOW DEVICES",Yes,No hot water available at the time of the inspection.,605,3486
90270,2022/05/23 04:00:00+00,1674057,FOOD SERVICE,PAPA MURPHY'S,6661,DIXIE HWY,LOUISVILLE,KY,40258,REGULAR,94,13,"FOOD IN GOOD CONDITION, SAFE, AND UNADULTERATED",Yes,"dairy, meat and cut vegetables in walk in fridge above 41 F",605,3487
90270,2022/05/23 04:00:00+00,1674057,FOOD SERVICE,PAPA MURPHY'S,6661,DIXIE HWY,LOUISVILLE,KY,40258,REGULAR,94,21,PROPER COLD HOLDING TEMPERATURES,Yes,walk in fridge not holding temperature under 50 F,605,3488
92904,2022/06/23 04:00:00+00,1681794,FOOD SERVICE,DIXIE CHICKEN,3947,DIXIE HWY,LOUISVILLE,KY,40216,REGULAR,74,40,"Personal cleanliness; hair restraints",No,No hair/beard restraints where required.,605,3489
99402,2022/07/28 04:00:00+00,1689843,FOOD SERVICE,BAYMONT INN & SUITES,6515,SIGNATURE DR,LOUISVILLE,KY,40213,REGULAR,92,21,PROPER COLD HOLDING TEMPERATURES,Yes,"TCS food not maintained at 5°C (41°F) or below.   - Reach-in unit holding at 62 degrees F in the kitchen area (Discarded).   - Reach-in unit holding at 52-57 degrees F in the dinning room (Served breakfast starting at 6 AM and all items in the cooler shall by discarded by at the end of breakfast, 10 AM). ",605,3490
